Date,0788.HK,9901.HK,AC.PA,AENA.MC,AGL.MI,ALSEA.MX,AMS.MC,ANGI,ATHM,ATL.MI,BABA,BEKE,BIDU,CIEL3.SA,CINE.L,COTY,DUFN.SW,EDU,IRTC,JSG.L,KC,KRN.DE,MEL.MC,MSGE,MTX.DE,NOK,PLAY,PROSF,REAL,SABR,SPY,SSPG.L,TAL,TCEHY,TKA.DE,WYNN,YSG
2018-01-05,,,41.550079345703125,146.0282745361328,10.821093559265137,64.52800750732422,60.849605560302734,12.760000228881836,72.40301513671875,25.468585968017578,190.6999969482422,,245.13999938964844,20.182029724121094,193.91452026367188,18.558406829833984,117.19703674316406,10.086000442504883,59.810001373291016,135.49171447753906,,107.73413848876953,11.3980073928833,,144.3662872314453,4.627864360809326,55.2221794128418,,,18.939590454101562,256.82501220703125,672.0693359375,32.619998931884766,55.300357818603516,24.662084579467773,154.91339111328125,
2018-01-08,,,42.12914276123047,146.7693328857422,10.908048629760742,64.55767059326172,60.3321418762207,12.59000015258789,73.62102508544922,25.31855010986328,190.3300018310547,,250.82000732421875,20.402372360229492,189.30929565429688,18.485628128051758,117.23693084716797,10.14900016784668,60.11000061035156,135.49171447753906,,106.59611511230469,11.349793434143066,,144.83499145507812,4.590239524841309,42.89833450317383,,,19.125001907348633,257.2947082519531,667.1815795898438,32.61000061035156,55.89423751831055,24.524198532104492,152.8509063720703,
2018-01-09,,,42.765159606933594,147.5103759765625,10.879063606262207,64.79497528076172,61.022090911865234,12.779999732971191,77.99211883544922,25.374813079833984,190.8000030517578,,254.72999572753906,20.035125732421875,188.15792846679688,18.73125648498535,117.79559326171875,10.35099983215332,60.310001373291016,135.6798858642578,,106.78578186035156,11.378722190856934,,146.2411651611328,4.6090521812438965,43.09426498413086,,,19.125001907348633,257.8770446777344,639.3212890625,33.189998626708984,56.47822570800781,24.632537841796875,153.8868408203125,
2018-01-10,,,42.8505973815918,144.5050048828125,10.879063606262207,62.17470169067383,60.52379608154297,12.609999656677246,76.89198303222656,25.037235260009766,189.7899932861328,,248.9499969482422,19.749500274658203,185.85533142089844,18.667577743530273,118.51385498046875,10.322999954223633,60.040000915527344,136.43263244628906,,106.1219253540039,11.52336597442627,,145.2099609375,4.562020778656006,45.16130065917969,,,18.921051025390625,257.48248291015625,611.9497680664062,33.2599983215332,55.448829650878906,24.62268829345703,152.5683135986328,
2018-01-11,,,43.30624771118164,144.5050048828125,10.869401931762695,62.13515090942383,60.2554817199707,12.760000228881836,75.52662658691406,24.830934524536133,188.75,,250.22000122070312,19.733177185058594,185.52633666992188,18.667577743530273,117.71578216552734,10.192000389099121,60.63999938964844,136.05628967285156,,106.50128173828125,11.455865859985352,,145.67868041992188,4.533802032470703,45.25926208496094,,,19.013755798339844,259.3611755371094,614.8824462890625,32.400001525878906,54.78565979003906,24.868915557861328,153.03924560546875,
2018-01-12,,,43.47712326049805,143.84628295898438,10.89838695526123,62.24391555786133,60.1021614074707,12.90999984741211,76.53836059570312,24.69965362548828,187.7899932861328,,253.0399932861328,19.66788673400879,187.82899475097656,18.904104232788086,115.99992370605469,10.491999626159668,62.619998931884766,135.3035430908203,,107.16512298583984,11.407649993896484,,143.52259826660156,4.5808329582214355,46.94424057006836,,,19.032297134399414,261.0518798828125,648.1192626953125,31.079999923706055,56.33965301513672,25.095443725585938,155.90225219726562,
2018-01-15,,,43.65748596191406,143.02288818359375,10.840417861938477,63.460121154785156,60.2363166809082,,,24.568370819091797,,,,19.38225555419922,185.19741821289062,,116.9576187133789,,,133.04534912109375,,105.93225860595703,11.484794616699219,,141.17898559570312,,,,,,,637.8549194335938,,,24.97725486755371,,
2018-01-16,,,43.629005432128906,146.48114013671875,10.821093559265137,63.657875061035156,60.21714782714844,12.800000190734863,80.22187805175781,25.262287139892578,182.39999389648438,,257.7799987792969,19.977998733520508,185.36187744140625,18.558406829833984,116.67828369140625,10.052000045776367,61.689998626708984,129.8462371826172,,107.44964599609375,11.3980073928833,,142.3976287841797,4.665489196777344,45.709903717041016,,,19.226974487304688,260.1595764160156,643.2315063476562,28.360000610351562,55.824954986572266,24.632537841796875,158.9065399169922,
2018-01-17,,,43.04994201660156,145.9871063232422,10.676168441772461,63.61832046508789,60.1021614074707,13.050000190734863,79.18067169189453,25.18726921081543,183.8300018310547,,255.49000549316406,20.810420989990234,174.67108154296875,18.831329345703125,115.60089874267578,10.225000381469727,61.34000015258789,129.46987915039062,,107.63931274414062,11.388364791870117,,142.4914093017578,4.656083106994629,45.445396423339844,,,19.05083656311035,262.6393127441406,629.0570068359375,29.719999313354492,57.3294563293457,24.652236938476562,163.4835662841797,
2018-01-18,,,42.945526123046875,144.54617309570312,10.676168441772461,63.24258804321289,59.85300827026367,13.109999656677246,80.81123352050781,24.980968475341797,184.39999389648438,,254.9600067138672,21.504100799560547,176.64474487304688,18.203615188598633,117.03741455078125,10.234999656677246,61.93000030517578,131.1634979248047,,108.11348724365234,11.330506324768066,,142.3976287841797,4.552614688873291,45.10252380371094,,,19.115734100341797,262.1979064941406,629.0570068359375,29.729999542236328,56.83455276489258,24.799972534179688,165.2635498046875,
